CFCl2Br	92.5771910000	-68358.9480000000	15678.4230000000	10219.3130000000	-5736.3568000000	1864.8871000000	-348.0465800000	34.5417670000	-1.4108886000
CFClBr2	96.7856170000	-57502.3200000000	16437.6540000000	9492.9878000000	-5347.1881000000	1743.6756000000	-326.2531400000	32.4424730000	-1.3269474000
CHFClBr	77.4527330000	-65785.8800000000	9607.3609000000	13167.9400000000	-6574.9168000000	2001.0307000000	-359.3882200000	34.8680710000	-1.4055345000
CH2J	57.8371850000	1990.7796000000	3790.8210000000	13601.5430000000	-5552.7660000000	1491.2318000000	-250.2544400000	23.3109270000	-0.8913183500
CH2J2	74.4328110000	23881.2310000000	6947.7922000000	15302.2410000000	-8.7196643000	3321.4784000000	-788.0756300000	104.1322500000	-5.8187236000
CHJ3	92.4780640000	46508.3240000000	12058.2400000000	13983.4610000000	-9609.2777000000	4207.9228000000	-1108.0708000000	158.8688000000	-9.4946696000
CF2J	80.0164880000	-148423.5900000000	11574.8000000000	13775.0760000000	-7544.7677000000	2415.9533000000	-446.7045500000	44.0858700000	-1.7950937000
CH3J2	94.5394570000	-78292.9610000000	15428.1270000000	10346.5270000000	-5771.8170000000	1871.2211000000	-318.9486900000	34.6404030000	-1.4159987000
CH2FJ	67.1286910000	-50115.4410000000	5346.6577000000	14241.1110000000	-6302.7878000000	1752.8752000000	-294.2044200000	27.0928150000	-1.0478630000
CHF2J	75.5083830000	-99478.0600000000	8330.1008000000	13947.7200000000	-6840.3553000000	2049.9364000000	-363.4940800000	34.8948610000	-1.3941537000
CH2ClJ	68.3783620000	-773.1310000000	5359.8511000000	16903.9410000000	-9814.4003000000	3820.2454000000	-929.8818500000	126.5059400000	-7.2995000000
CH2BrJ	73.1266830000	9015.7607000000	6461.9401000000	15588.7500000000	-8802.9944000000	3332.8108000000	-789.2908800000	104.4633500000	-5.8613526000
CF2ClJ	89.0392090000	-102955.4900000000	13896.2220000000	11714.3890000000	-6477.2146000000	2086.3363000000	-387.1790200000	38.2972090000	-1.5614084000
CF2BrJ	93.5181270000	-90287.8260000000	14610.1600000000	10989.3080000000	-6063.7159000000	1948.7363000000	-360.7550400000	35.5930460000	-1.4475501000
Cs	55.8991030000	57380.8890000000	5833.8631000000	2708.8738000000	-1354.0163000000	408.4285200000	-72.2123470000	68.8849450000	-0.2726689700
CS2	63.9342000000	24286.8040000000	8486.8117000000	5876.3107000000	-3094.2436000000	971.1614300000	-177.3724600000	17.3754840000	-0.7043771700
COS	60.7868940000	-36561.3110000000	7302.9469000000	6227.7438000000	-3077.2037000000	921.9867000000	-163.0522000000	15.6045670000	-0.6217199400
CN	53.6520990000	87035.5630000000	5431.8467000000	2569.7150000000	-1382.8353000000	503.8039400000	-99.7965110000	9.9874612000	-0.3994711300
HCN	53.2318130000	28296.4510000000	6290.3748000000	4710.2571000000	-1675.1455000000	408.1159700000	-63.8296680000	5.7149653000	-0.2196315500
FCN	60.4888960000	-19889.0440000000	7760.2140000000	5375.1528000000	-2498.9502000000	717.7884600000	-123.3172700000	11.5697480000	-0.4546874100
CP	58.1283370000	105519.7900000000	6323.0999000000	2169.4800000000	-1280.7884000000	578.2393900000	-139.3669300000	16.3855520000	-0.7483285800
C2H	56.0760410000	114395.5800000000	7111.4845000000	3981.4947000000	-1286.2253000000	263.8028200000	-33.1980040000	2.3306754000	-0.0696972800
C2H2	52.7643170000	51625.8690000000	6995.6330000000	6372.7732000000	-106.6343100000	-852.5559200000	276.1119600000	-35.3871480000	1.6701439000
C2H4	43.3497310000	10825.0540000000	947.2378500000	18589.2510000000	-7206.2630000000	1788.4474000000	-273.1463000000	23.2856800000	-0.8454968900
C2F	62.9621320000	62893.1980000000	8248.1356000000	4579.3957000000	-1978.1246000000	535.2065100000	-187.5613410000	7.8903029000	-0.2998314800
C2F2	68.4249710000	-48748.7740000000	10675.7520000000	7987.3538000000	-3833.9917000000	1126.1925000000	-196.2697400000	18.5633530000	-0.7320708200
C2F4	76.1724170000	-156796.4300000000	11712.9830000000	17968.5390000000	-9365.8778000000	2897.6938000000	-522.1980200000	50.4963300000	-2.0214846000
C2HF	62.8090320000	1664.1880000000	9448.5949000000	7285.5339000000	-3075.9437000000	840.5802100000	-141.2607300000	13.1669820000	-0.5184933200
C2H2F	53.7271730000	-35363.7160000000	3141.8128000000	19134.5610000000	-8238.7727000000	2249.8151000000	-373.0051100000	34.0599120000	-1.3093542000
C2H2F2	59.6928470000	-80627.9720000000	5666.9510000000	19363.7340000000	-9034.5860000000	2613.5871000000	-451.1649600000	42.3681580000	-1.6605575000
C2HF3	69.8103390000	-118484.4200000000	8366.2471000000	18936.7940000000	-9360.1710000000	2814.8282000000	-499.4357600000	47.8855290000	-1.9084449000
C2Cl3	95.3553110000	-10285.9790000000	17529.0300000000	13590.3830000000	-7370.9809000000	2340.7866000000	-429.4891400000	42.0781150000	-1.7014844000
C2H3Cl	58.4744790000	6228.6706000000	4422.8194000000	18208.5890000000	-7803.0809000000	2117.2300000000	-348.0307100000	31.4380410000	-1.1930668000
C2H2Cl2	69.2297930000	-3072.7696000000	7970.5273000000	17620.0010000000	-8240.1695000000	2394.0942000000	-415.3598400000	39.2072440000	-1.5444084000
C2HCl3	84.7560260000	-6748.8487000000	12827.3260000000	15550.5080000000	-7789.0050000000	2366.4515000000	-423.0353500000	40.7818950000	-1.6319036000
C2F3Cl	83.7482670000	-132428.9600000000	13087.9440000000	16977.6450000000	-8928.1833000000	2777.6644000000	-502.3972600000	48.7118490000	-1.9544959000
C2F2Cl2	87.7036330000	-83526.2420000000	14770.2530000000	15629.3730000000	-8255.9836000000	2571.3428000000	-464.9217100000	45.0403800000	-1.8055135000
C2FCl3	93.0105650000	-43799.0660000000	15873.8310000000	14970.4460000000	-8076.8859000000	2563.1954000000	-471.2060500000	46.3219320000	-1.8808780000
C2H2FCl	67.2947610000	-38595.4580000000	7668.0394000000	17757.0670000000	-8261.6417000000	2391.4685000000	-414.1368900000	39.0892330000	-1.5421034000
C2HF2Cl	74.1965460000	-81685.4050000000	9607.2502000000	18062.9280000000	-8973.3108000000	2705.9303000000	-480.6259100000	46.0801540000	-1.8351611000
C2HFCl2	80.7147800000	-43655.6810000000	11638.0550000000	16333.8790000000	-8102.2123000000	2443.8831000000	-434.5862300000	41.7331480000	-1.6650679000
C2N2	65.9029600000	70261.2850000000	10139.0790000000	7490.3472000000	-3259.2158000000	884.9774600000	-145.0355100000	13.0784340000	-0.4970375700
Si	47.3396050000	110443.9600000000	5614.0767000000	-800.2476400000	472.3210000000	-126.7995000000	18.0936560000	-1.3381164000	0.0404445300
Si2	73.0484970000	145079.9300000000	14201.8480000000	-5108.9859000000	2690.9137000000	-808.7872100000	141.0477900000	-13.2755450000	0.5212322200
SiO	56.1705550000	-23648.1480000000	5871.3229000000	2743.3234000000	-1406.2907000000	434.4855700000	-78.5601290000	7.6525427000	-0.3093587200
SiO2	60.0647350000	-76967.6420000000	7753.2964000000	6824.6102000000	-3700.6966000000	1174.4693000000	-215.3684900000	21.0919230000	-0.8527141200
SiH	54.0336830000	87133.5340000000	6165.9179000000	1337.9373000000	-234.0038400000	-19.9830000000	16.0007490000	-2.3802599000	0.1179456900
SiF	61.4283780000	2724.4774000000	7044.2967000000	1909.5584000000	-1036.4833000000	337.5415600000	-63.3315020000	6.3583106000	-0.2628260500
SiF2	37.2146800000	-171041.5800000000	7939.9924000000	5847.7304000000	-3223.1333000000	1033.8408000000	-190.9008000000	18.7782770000	-0.7611720400
SiF3	73.7279930000	-254622.9400000000	10271.2330000000	9547.1194000000	-5315.0180000000	1717.4083000000	-319.0299700000	31.5479740000	-1.2850296000
SiF4	75.9404300000	-377210.8800000000	12768.3630000000	12871.5290000000	-7131.1674000000	2298.5684000000	-426.4914100000	42.1553590000	-1.7169358000
SiCl	66.5911710000	45544.8970000000	8364.7091000000	620.1905800000	-305.5449600000	94.6667580000	-16.4914180000	1.5487719000	-0.0604317370
SiCl2	78.1180770000	-41504.9250000000	10919.3050000000	3162.0807000000	-1832.8344000000	609.4078500000	-115.6607400000	11.6305160000	-0.4800997000
SiCl3	91.6740050000	-92192.1910000000	15368.4550000000	4744.4240000000	-2740.4267000000	909.0464400000	-172.3472200000	17.3324000000	-0.7162655600
SiCl4	99.0822290000	-157241.5700000000	19557.7710000000	6626.9639000000	-3839.5150000000	1276.8012000000	-242.4411500000	24.3945860000	-1.0077113000
SiN	57.2397950000	117873.7400000000	5865.7309000000	3120.5864000000	-1940.6115000000	749.9157400000	-157.0482000000	16.6471290000	-0.7038682300
SiCl	69.7021400000	175588.8300000000	12709.0070000000	-4299.5752000000	2524.7340000000	-817.1555600000	150.4938100000	-14.7726530000	0.5992182900
SiC2	63.2120230000	148514.5500000000	8601.7892000000	5454.0014000000	-2790.5449000000	854.5890400000	-153.1430600000	14.7639480000	-0.5901358300
Si2C	67.8799480000	134157.4600000000	10379.1300000000	4572.4944000000	-2574.6173000000	838.8568400000	-156.7958400000	15.5772340000	-0.6366929500
Pb	46.1761030000	45488.6380000000	4239.7002000000	1815.2284000000	-2026.3625000000	1071.0798000000	-256.3866000000	28.8273110000	-1.2501630000
PbO	65.0388920000	9332.8918000000	7169.3937000000	1795.0504000000	-958.3050300000	302.7291800000	-55.2539110000	5.5205241000	-0.2301189200
PbF	68.2803690000	-11352.8580000000	7735.3987000000	1463.9682000000	-981.8585500000	387.7878100000	-81.0370260000	8.6000936000	-0.3365214200
PbF2	81.9823420000	-109983.1000000000	11469.6910000000	2595.0857000000	-1504.9238000000	499.0281000000	-94.2809840000	9.4293753000	-0.3870866000
Hg	47.8270210000	13198.6090000000	4979.0168000000	-17.5267010000	13.5829630000	-5.6170914000	1.2805108000	-0.1543716600	0.7912703800
HgF	68.4284400000	-9549.9694000000	7835.3520000000	1326.1986000000	-830.5339000000	316.9917200000	65.5564940000	6.7897129000	-0.2786825600
Zr	55.6612070000	143025.9700000000	8656.9799000000	-3762.9111000000	2648.8048000000	-925.3606300000	180.4593000000	-18.4499210000	0.7702269800
ZrO	70.6039420000	19546.0700000000	11072.3460000000	-2001.1092000000	1196.8251000000	-416.0059100000	92.4443690000	-8.4870132000	0.3530241100
ZrO2	65.8675760000	-87018.2150000000	9023.3116000000	5776.6816000000	-3190.7214000000	1025.9910000000	-190.1031100000	18.7845460000	-0.7656254900
B	42.6577670000	132750.1300000000	4969.2043000000	3.5208869000	-5.9469218000	3.7069822000	-1.1192318000	0.1600215500	-0.0080138957
B2	54.4201350000	199979.2300000000	6245.9238000000	2517.3229000000	-1277.9578000000	389.6840000000	-68.6294410000	6.5294982000	-0.2594976400
BO	54.5678080000	314.1319000000	5788.0993000000	1909.2573000000	-657.2410100000	134.4508500000	-15.7736700000	1.0068961000	-0.0263893730
BO2	60.0737020000	-72698.3000000000	7401.7520000000	6919.6094000000	-3654.2162000000	1134.8309000000	-204.4469500000	19.7791610000	-7.9296479600
B2O2	66.2577690000	-112653.9000000000	10377.2550000000	7925.9464000000	-3656.2473000000	1033.7534000000	-173.9049600000	15.9245410000	-0.6097568500
B2O3	67.1102450000	-204460.1200000000	7366.3245000000	15721.6740000000	-7962.1615000000	2421.1990000000	-431.6494700000	41.4524240000	-1.6519759000
BH	47.9917840000	103698.8200000000	6184.1522000000	942.4351700000	79.6122800000	-137.4072600000	40.1211270000	-4.9450783000	0.2295307700
HBO	51.6787100000	-49099.9600000000	5512.6478000000	6416.0071000000	-2720.8647000000	718.7668900000	-114.5498300000	10.0473900000	-0.3716350000
HBO2	59.0487400000	-137345.7800000000	5596.9670000000	9382.1735000000	-4014.0306000000	1091.9111000000	-180.2373700000	16.3619840000	-0.6244078700
H3BO3	79.5931840000	-246591.9900000000	12109.3470000000	13764.1860000000	-5448.6838000000	1389.3379000000	-218.7292600000	19.2518650000	-0.7215993200
BF	53.3787750000	-29783.2700000000	5727.3594000000	2680.0976000000	-1289.8086000000	380.8266300000	-66.3360360000	6.2705562000	-0.2470970200
BF2	64.1264590000	-122184.6600000000	6763.7990000000	6246.1311000000	-3194.3382000000	974.5347000000	-173.9029300000	16.7044400000	-0.6657954100
BF3	63.3896520000	-274704.2000000000	7257.3535000000	11445.8420000000	-6005.9437000000	1863.2981000000	-335.9964400000	32.4728760000	-1.2984137000
FBO	60.5668800000	-143602.6300000000	7770.7568000000	5612.7432000000	-2689.2483000000	787.7869100000	-137.0913400000	12.9733330000	-0.5129748000
BCl	57.8493760000	42174.5010000000	6722.6196000000	2263.7602000000	-1244.9815000000	411.9640700000	-76.5112640000	8.3490269000	-0.3625302800
BCl2	73.7587280000	-17635.3410000000	9181.0280000000	4730.1580000000	-2646.6774000000	859.4092400000	-160.4396400000	15.9441360000	-0.6525828800
BCl3	79.9044440000	-100683.0000000000	12250.5870000000	7630.3047000000	-4270.4340000000	1385.3668000000	-258.0889100000	25.5728380000	-1.0430506000
BN	55.9983810000	149439.6600000000	5576.7635000000	2771.3008000000	-1348.3140000000	410.0284400000	-74.4501830000	7.3821504000	-0.3054569000
Al	45.6301310000	74570.0550000000	5143.7352000000	-182.2258200000	100.8534300000	-31.7838060000	5.8466711000	-0.6193020600	0.0324552590
Al+	41.8346940000	213932.6400000000	4973.3201000000	-6.9832432000	4.5836136000	-1.6046077000	0.3065768500	-0.0301249680	0.0011895589
Al2	63.6851970000	103654.4800000000	7804.8826000000	1199.2046000000	-691.5169700000	228.6952300000	-43.2144920000	43.3387210000	-0.1787866300
AlO	58.5197490000	17408.4930000000	6367.0514000000	2505.3047000000	-1330.6498000000	420.9579100000	-76.9196810000	7.5743928000	-0.3096262800
Al2O	73.4752240000	-35689.8750000000	10192.9130000000	3849.2796000000	-2198.8153000000	723.2905700000	-136.1691700000	13.6088120000	-0.5591712500
AlH	50.6833520000	58249.7430000000	5782.2194000000	2155.2613000000	-739.3914900000	134.3441600000	-8.7035035000	-0.1386709800	0.0257087030
AlF	58.4905460000	-63183.5750000000	6831.7682000000	2174.9854000000	-1197.2894000000	391.6168100000	-73.4773770000	7.3614556000	-0.3030719400
AlF2	72.1944770000	-176494.3000000000	9289.3615000000	4635.7446000000	-2594.8544000000	841.9531200000	-156.9939700000	15.5820400000	-0.6370001700
AlF3	75.1644010000	-289548.3000000000	11680.4650000000	8182.9369000000	-4564.8897000000	1475.6287000000	-273.9291800000	27.0503680000	1.0998340000
AlCl	63.4784520000	-13372.2990000000	7951.6749000000	1106.6573000000	-603.8996100000	205.2296700000	-40.4602440000	4.4182662000	-0.2003623000
AlCl2	82.4482590000	-79591.0940000000	11647.0490000000	2411.5284000000	-1406.5219000000	470.3635300000	-89.7647610000	9.0740465000	-0.3764465300
AlCl3	92.6932020000	-147586.6900000000	15979.4360000000	4067.1232000000	-2328.2747000000	764.6117800000	-143.4019400000	14.2604250000	-0.5826979500
AlN	60.2193790000	116004.3100000000	6170.8772000000	2571.3149000000	-1363.4066000000	425.2952700000	-76.9642440000	7.4609002000	-0.2992398900
Be	38.7635030000	76534.0480000000	5067.0095000000	-184.1507500000	155.8318500000	-65.3334880000	13.2053350000	-1.0883865000	0.2841966100
BeO	51.7078990000	28365.2310000000	5252.2932000000	3564.0241000000	-2159.3690000000	795.6320800000	-156.0327500000	15.4225720000	-0.6086220000
BeH	48.4265520000	74372.1040000000	5878.1797000000	1683.0880000000	-476.3414900000	82.9716620000	-8.6850667000	0.7270229900	-0.0389277480
BeF	54.6130340000	-65847.4760000000	5781.1715000000	2859.7148000000	-1469.1553000000	455.9353700000	-82.3709230000	7.9975740000	-0.3215734400
BeF2	54.2022580000	-188317.4300000000	5463.8481000000	8797.9199000000	-4713.1046000000	1486.5013000000	-271.6992600000	26.5599460000	-1.0725154000
BeCl	58.7863040000	-6032.4871000000	6703.1926000000	2257.4494000000	-1252.0885000000	407.7843900000	-76.3909380000	7.6392985000	-0.3144812400
BeCl2	66.0430480000	-88497.5520000000	9311.2147000000	5519.4579000000	-3053.2307000000	980.7969700000	-181.1796400000	17.8210480000	-0.7222485500
BeN	53.8961890000	148257.1100000000	5670.1498000000	2578.9370000000	-1215.0345000000	348.2038800000	-59.3787570000	5.5326238000	-0.2166268700
Mg	41.7372870000	33820.7350000000	5074.1825000000	-197.2474800000	166.8472100000	-70.1604660000	14.3462050000	-1.2281400000	0.0359685300
Mg+	48.8990920000	211622.9100000000	4971.6598000000	-3.7272993000	1.8872099000	-0.4751123400	0.0531721960	-0.0010156366	-0.0001560349
MgO	58.6316660000	-8200.8439000000	6857.6807000000	896.9378100000	1074.4300000000	-733.2670300000	185.5539200000	-21.5664750000	0.9640567200
MgH	51.0427760000	33697.1150000000	5426.0810000000	3147.2881000000	-1594.8410000000	501.0028200000	-86.0895570000	7.5874369000	-0.2710744700
MgF	60.4462980000	-68831.4760000000	7150.9266000000	1851.2480000000	-1003.6994000000	324.4453500000	-60.1935310000	5.9910888000	-0.2462873400
MgF3	65.5407230000	-180530.5100000000	9982.1238000000	5053.6185000000	-2868.8579000000	938.9127600000	-176.0056100000	17.5275690000	-0.7181567900
MgCl	64.8490170000	-28923.9850000000	8028.2658000000	973.8181500000	-350.7126100000	170.0903000000	-30.7126070000	2.9586754000	-0.1180076900
MgCl3	74.5914460000	-104722.6200000000	12176.9060000000	2924.8647000000	-1715.5125000000	576.3332300000	-110.3855400000	11.1898540000	-0.4652489300
MgN	58.8858820000	110309.7500000000	6657.5051000000	2266.8155000000	-1258.4314000000	405.0704700000	-74.8716040000	7.3586300000	-0.2975967900
Ca	43.6095370000	40715.3980000000	5228.8111000000	-623.9274900000	694.8561000000	-391.2482300000	109.8466900000	-13.6806100000	0.6414008700
Ca+	44.1034830000	183212.9900000000	4825.2142000000	216.2751100000	-109.7354200000	-2.6398550000	15.4241860000	-3.0490180000	0.1752395000
CaO	59.7788150000	-16382.4980000000	6971.0084000000	2137.5241000000	-1218.4533000000	403.6977500000	-73.5067930000	7.0630927000	-0.2807925000
Sr	45.6527260000	37672.9990000000	5080.3752000000	-398.1901000000	567.2976600000	-373.8625200000	115.7084400000	-15.0731340000	0.7177914400
Sr+	46.7194350000	170454.9900000000	4960.5264000000	-37.0685430000	100.0662700000	-85.2619470000	30.4570710000	-4.2851176000	0.2115782300
SrO	62.8293930000	-16506.2170000000	7300.1104000000	1788.5200000000	-1015.0019000000	335.1795800000	-96.8088080000	5.5876296000	-0.2156338700
Ba	38.5692070000	45734.7110000000	1410.9021000000	8100.0495000000	-8354.2051000000	4198.2689000000	-1015.1903000000	117.8410800000	-2.5839810000
Ba+	55.0346200000	166295.0800000000	8189.3030000000	-6392.5525000000	5343.1952000000	-1953.2245000000	366.7457900000	-34.9305160000	1.3422328000
BaO	64.1663560000	-33995.9060000000	7303.4243000000	1697.8584000000	-931.3515700000	297.7483500000	-54.0374000000	5.2501673000	-0.2114152100
Li	38.8894460000	37011.6060000000	4836.5289000000	223.0710400000	-158.2289000000	48.6450760000	-5.3972094000	0.4590756800	0.0345336720
Li+	37.7872920000	162782.6300000000	4973.3343000000	-7.0094560000	4.6054060000	-1.6138748000	0.3086713400	-0.3036441800	0.0012004506
Li2	55.5137360000	48387.6500000000	7653.8540000000	1552.6284000000	-294.7966200000	-196.7278000000	80.7617730000	-10.7742260000	0.5170501100
LiO	56.4832890000	16873.3840000000	6836.3029000000	2124.2922000000	-1194.8997000000	389.0675500000	-72.6650790000	7.2096826000	-0.2941067800
Li3O	65.5928740000	-34873.6000000000	9188.7694000000	4725.9613000000	-2632.0019000000	848.8884500000	-157.3408200000	15.5288830000	-0.6315633300
LiH	46.0279070000	31780.9970000000	5622.3220000000	2989.6256000000	-1534.6193000000	515.7232000000	-102.6985300000	10.8529250000	-0.4620054900
LiOH	58.8785030000	-59569.4660000000	6994.6999000000	4079.1858000000	-1708.9863000000	478.1500200000	-82.6312980000	7.8736724000	0.3144845100
LiF	54.4856740000	-82935.2160000000	6564.6836000000	2405.4292000000	-1308.4713000000	424.9046500000	-79.2913150000	7.8887058000	-0.3232122900
LiCl	58.5875070000	-48221.7930000000	7249.6738000000	1839.1174000000	-1052.6098000000	355.2893400000	-68.2807460000	6.9389073000	-0.2886002900
Na	42.3588070000	24503.6670000000	4791.6739000000	325.6408700000	-272.5578300000	116.5757700000	-26.4524360000	3.0282041000	-0.1143971400
Na+	41.3578140000	144441.6300000000	4973.3358000000	-7.0126935000	4.6082852000	-1.6151440000	0.3089639500	-0.0303981840	0.0012019896
NaF	60.6830800000	-72492.9740000000	7814.7653000000	1189.9875000000	-687.8159500000	227.9845100000	-43.1387460000	4.3267646000	-0.1782747500
NaCl	64.6651380000	-46172.6510000000	8375.5876000000	631.1160200000	-297.0346800000	90.4826330000	-15.3847150000	1.4392719000	-0.0575795710
K	62.7294690000	20057.0730000000	4231.5513000000	1465.2062000000	-1350.1806000000	646.2895200000	-166.1962900000	22.0709790000	-0.0112451250
K+	42.9407400000	121487.6300000000	4973.3418000000	-7.0241493000	4.6180062000	-1.6193351000	0.3099220100	-0.3050889500	0.0012070803
KF	63.4286980000	-80675.9680000000	8119.1679000000	875.5550100000	-506.9715700000	167.9617700000	-31.7234170000	3.1714455000	-0.1300353700
KCl	66.9393920000	-53964.2800000000	8442.0434000000	714.2716400000	-410.2511700000	147.8609400000	-25.9812530000	2.1649513000	-0.0691816670
Rb	45.2114940000	18266.9870000000	4307.9988000000	1344.3710000000	-1273.5729000000	629.6741800000	-168.4909500000	23.5113030000	-1.2587099000
Rb+	45.2722730000	115941.6300000000	4973.3429000000	-7.0264104000	4.6199649000	-1.6201768000	0.3101110600	-0.0305301630	0.0012080274
Cs	47.4359610000	17259.1950000000	4741.5482000000	524.6036300000	-545.3509800000	285.6891700000	-81.5254470000	13.4366440000	-0.8472409200
Cs+	46.5880160000	108480.6300000000	4973.3456000000	-7.0311649000	4.6239459000	-1.6219133000	0.3105162500	-0.0305780470	0.1210276700
e-	11.0090220000	-1457.3666000000	4973.3676000000	-7.0735798000	4.6601410000	-1.6375612000	0.3140943500	-0.0309907830	0.0012291892
